id,trial,block,rt,resp,correct,f_cor,f_inc,cor_option,inc_option,pair_type
13,56,1,2.431838157714992,3,1,58,56,3,2,3
13,57,1,2.3829131433712973,3,1,54,40,3,1,2
13,58,1,2.022427463598433,3,1,49,49,3,2,3
13,59,1,1.9146855256931303,0,0,52,38,2,0,1
13,60,1,1.9422439478621527,0,0,44,31,2,0,1
13,61,1,1.9918427589209384,0,0,44,36,1,0,0
13,62,1,1.5440935778706262,0,0,51,37,2,0,1
13,63,1,3.5525641651429396,0,0,54,46,2,0,1
13,64,1,1.2258635537755254,3,1,44,42,3,2,3
13,65,1,1.4903779166716051,3,1,64,33,3,1,2
13,66,1,1.3588568257073348,1,1,41,33,1,0,0
13,67,1,1.3469261182244736,3,1,55,56,3,2,3
13,68,1,1.4500149675714056,3,1,52,49,3,2,3
13,69,1,1.7186277484779566,3,1,59,45,3,2,3
13,70,1,1.6784470726543077,3,1,47,45,3,1,2
13,71,1,1.016725450366721,3,1,56,30,3,1,2
13,72,1,1.4914176252796096,2,1,53,40,2,0,1
13,73,1,1.663489058653795,2,1,50,31,2,0,1
13,74,1,1.1351075053926252,3,1,54,43,3,1,2
13,75,1,1.6187713484159758,2,1,54,35,2,0,1
13,76,1,1.4175191241874927,1,1,39,39,1,0,0
13,77,1,1.316571815158568,3,1,58,53,3,2,3
13,78,1,0.8991523610029617,1,1,34,38,1,0,0
13,79,1,0.9838998766754228,2,1,50,35,2,0,1
13,80,1,1.441324560094472,3,1,50,43,3,1,2
13,1,2,1.99661429097614,3,1,49,48,3,2,3
13,2,2,1.6992746957239433,3,1,55,57,3,2,3
13,3,2,1.0288725646978492,2,1,40,29,2,0,1
13,4,2,0.9120295924421952,2,1,54,40,2,0,1
13,5,2,1.5458207366236818,1,1,41,35,1,0,0
13,6,2,1.3596378018382893,1,1,39,38,1,0,0
13,7,2,2.2166420279163503,1,0,54,34,3,1,2
13,8,2,1.4895105826017243,3,1,52,42,3,1,2
13,9,2,1.0550434571568983,3,1,50,45,3,2,3
13,10,2,1.3803247945925248,3,1,56,39,3,1,2
13,11,2,0.9390729390061096,3,1,58,56,3,2,3
13,12,2,1.3084650917662657,0,0,45,34,1,0,0
13,13,2,1.1682177530756237,1,1,43,37,1,0,0
13,14,2,1.5062961080557216,2,1,53,37,2,0,1
13,15,2,1.4540758386528978,3,1,47,38,3,1,2
13,16,2,1.254115911466215,1,1,44,32,1,0,0
13,17,2,1.1824562313740898,1,1,35,36,1,0,0
13,18,2,1.6473278362354904,2,1,44,40,2,0,1
13,19,2,2.1676436263915093,1,1,46,33,1,0,0
13,20,2,1.9299930674715144,2,0,59,48,3,2,3
13,21,2,3.7701691011297953,1,1,40,38,1,0,0
13,22,2,1.4279332770584006,2,1,53,42,2,0,1
13,23,2,1.0942059285243886,3,1,54,41,3,1,2
13,24,2,1.0812986595401526,3,1,51,47,3,2,3
13,25,2,1.4647903669601874,2,1,54,28,2,0,1
13,26,2,1.0981684949174448,3,1,57,32,3,1,2
13,27,2,3.690765537517109,0,0,43,39,1,0,0
13,28,2,1.04112617577357,2,0,60,51,3,2,3
13,29,2,1.9322905982144216,2,1,50,36,2,0,1
13,30,2,1.1682112676971883,2,1,49,31,2,0,1
13,31,2,1.123124914879554,2,0,51,52,3,2,3
13,32,2,1.142702907873172,3,1,53,36,3,1,2
13,33,2,2.1193982114691607,1,1,33,46,1,0,0
13,34,2,1.2229635654839512,0,0,46,33,1,0,0
13,35,2,1.1406948298217685,2,1,42,41,2,0,1
13,36,2,1.1401374285878774,3,1,62,51,3,2,3
13,37,2,1.4653638109721214,2,1,46,34,2,0,1
13,38,2,1.3612932800897397,0,0,39,36,1,0,0
13,39,2,2.0847526357092647,1,1,42,35,1,0,0
13,40,2,1.5734781461515013,1,1,34,39,1,0,0
13,41,2,1.3387084607229554,2,1,52,32,2,0,1
13,42,2,0.8805714096515658,2,0,61,52,3,2,3
13,43,2,1.0760526708327234,2,1,49,41,2,0,1
13,44,2,1.3652264916117929,3,1,53,40,3,1,2
13,45,2,1.034837065099964,1,0,55,37,3,1,2
13,46,2,1.1880780307119494,2,1,47,36,2,0,1
13,47,2,1.0076496748606587,2,0,44,58,3,2,3
13,48,2,1.0634758148280523,2,1,43,33,2,0,1
13,49,2,1.6514917907052222,1,1,48,42,1,0,0
13,50,2,1.4076637378921075,3,1,51,38,3,1,2
13,51,2,1.1407084832508192,3,1,57,55,3,2,3
13,52,2,1.087543055234164,3,1,46,47,3,1,2
13,53,2,1.6452388616180542,2,0,56,50,3,2,3
13,54,2,1.8872004907043447,3,1,49,49,3,2,3
13,55,2,1.5987250428115658,3,1,56,37,3,1,2
13,56,2,1.207338581483782,2,0,50,56,3,2,3
13,57,2,1.0309799714441397,3,1,57,45,3,1,2
13,58,2,0.9707604994018766,2,0,58,46,3,2,3
13,59,2,1.2504199282720947,0,0,40,43,1,0,0
13,60,2,1.534611271520589,0,0,35,35,1,0,0
13,61,2,1.2343204876178788,2,1,51,26,2,0,1
13,62,2,1.4809321332431864,3,1,48,44,3,2,3
13,63,2,1.465541305547049,2,0,52,50,3,2,3
13,64,2,1.2749858601682718,2,1,50,39,2,0,1
13,65,2,1.2950014455564087,3,1,64,50,3,1,2
13,66,2,1.6526605242161168,0,0,40,30,1,0,0
13,67,2,1.1742447179149167,2,1,53,44,2,0,1
13,68,2,1.0604174467607663,2,1,48,31,2,0,1
13,69,2,1.2197208761263028,3,1,60,38,3,1,2
13,70,2,0.9793392900965046,3,1,52,47,3,2,3
13,71,2,1.087235170412896,3,1,54,37,3,1,2
13,72,2,1.128268844207014,2,1,60,37,2,0,1
13,73,2,1.1187684470623935,0,0,43,34,1,0,0
13,74,2,1.3450405796975249,3,1,53,36,3,1,2
13,75,2,1.0929242128886472,3,1,48,42,3,1,2
13,76,2,1.0108841721603312,2,0,55,55,3,2,3
13,77,2,2.0203337102821024,2,1,45,38,2,0,1
13,78,2,0.9704164329941704,3,1,59,41,3,1,2
13,79,2,0.8666070239387409,3,1,54,30,3,1,2
14,1,0,1.6103603534411377,3,1,59,47,3,2,3
14,2,0,1.5007924000583444,3,1,62,35,3,1,2
14,3,0,1.1395392098929733,3,1,50,33,3,1,2
14,4,0,1.7764848157166853,1,1,46,35,1,0,0
14,5,0,1.6789105531715904,2,1,56,39,2,0,1
14,6,0,1.3720037532766582,3,1,51,42,3,1,2
14,7,0,1.6541783871216469,3,1,54,45,3,2,3
14,8,0,2.0540825413590937,1,1,38,35,1,0,0
14,9,0,1.449671246988146,2,1,51,39,2,0,1
14,10,0,1.278437400053008,3,1,48,50,3,2,3
14,11,0,1.6490700264566842,1,1,35,34,1,0,0
14,12,0,1.2897003010893968,3,1,59,44,3,2,3
14,13,0,1.2510503610101296,3,1,57,48,3,2,3
14,14,0,1.5679940007648838,2,1,55,38,2,0,1
14,15,0,1.3784740248775051,1,1,46,46,1,0,0
14,16,0,1.806046474954201,2,1,50,34,2,0,1
14,17,0,1.1003175402856868,3,1,52,54,3,2,3
14,18,0,2.14185957844893,0,0,44,40,1,0,0
14,19,0,1.8934610184569465,1,1,37,32,1,0,0
14,20,0,1.37828561013157,2,1,58,31,2,0,1
14,21,0,1.8588432222059053,2,1,44,42,2,0,1
14,22,0,1.1432187587361111,1,1,34,30,1,0,0
14,23,0,1.4192856145673431,3,1,44,42,3,1,2
14,24,0,1.2293423881637864,3,1,61,34,3,1,2
14,25,0,1.2464222531471023,3,1,51,53,3,2,3
14,26,0,1.6847933940152868,2,1,48,44,2,0,1
14,27,0,1.183844664328717,3,1,56,44,3,1,2
14,28,0,1.6573923603955336,1,1,40,41,1,0,0
14,29,0,1.5129779189519468,3,1,49,43,3,1,2
14,30,0,1.286218041599568,3,1,55,36,3,1,2
14,31,0,2.1986188379923988,1,1,41,30,1,0,0
14,32,0,1.5892456139808928,3,1,53,30,3,1,2
14,33,0,1.1582912557478269,3,1,57,45,3,1,2
14,34,0,1.5860766964069626,3,1,48,40,3,2,3
14,35,0,1.4717632172778394,3,1,57,55,3,2,3
14,36,0,1.503809083980741,3,1,47,37,3,1,2
14,37,0,2.0038782035207987,0,0,50,33,1,0,0
14,38,0,1.1682567574152931,2,1,46,37,2,0,1
14,39,0,1.2117914863156332,3,1,60,39,3,1,2
14,40,0,1.4580010902118374,2,1,54,38,2,0,1
14,41,0,1.6154584741761937,2,1,49,36,2,0,1
14,42,0,1.1313633069803473,2,0,58,60,3,2,3
14,43,0,1.1127570094886323,3,1,54,45,3,1,2
14,44,0,1.376164920246083,3,1,52,37,3,1,2
14,45,0,1.0568872586918587,3,1,60,42,3,1,2
14,46,0,1.8590999031639512,2,1,51,36,2,0,1
14,47,0,1.2114504965866215,1,1,48,36,1,0,0
14,48,0,1.2796003149815078,2,0,56,43,3,2,3
14,49,0,1.4852847059446503,2,1,45,34,2,0,1
14,50,0,2.044839637546829,1,1,38,37,1,0,0
14,51,0,1.2463198538280271,2,1,52,28,2,0,1
14,52,0,1.6543408607067251,1,1,39,40,1,0,0
14,53,0,1.7402043958645663,2,0,52,48,3,2,3
14,54,0,1.3049810100455943,2,1,50,31,2,0,1
14,55,0,1.3409624238865945,3,1,56,43,3,1,2
14,56,0,1.8843515750886584,2,1,52,39,2,0,1
14,57,0,1.705427539340235,2,0,51,49,3,2,3
14,58,0,1.5738044794234156,2,1,42,43,2,0,1
14,59,0,2.07002474991532,3,1,46,52,3,2,3
14,60,0,2.0816293233401666,3,1,55,41,3,1,2
14,61,0,1.5458204523511083,1,1,38,33,1,0,0
14,62,0,1.057672320132042,2,1,51,35,2,0,1
14,63,0,1.7554359531513908,1,1,40,41,1,0,0
14,64,0,1.6029056830593618,3,1,55,40,3,1,2
14,65,0,1.0165514844993595,3,1,53,50,3,2,3
14,66,0,1.7167587065869157,1,1,39,36,1,0,0
14,67,0,1.3534346608721537,2,1,49,26,2,0,1
14,68,0,1.7476976366579038,3,1,53,53,3,2,3
14,69,0,1.6297486403927903,3,1,58,57,3,2,3
14,70,0,1.6923528530314798,1,1,43,42,1,0,0
14,71,0,1.3673613095088513,3,1,50,41,3,1,2
14,72,0,1.7433757027574757,1,1,32,29,1,0,0
14,73,0,1.3092275097806123,1,1,47,32,1,0,0
14,74,0,1.3519553320529667,2,1,46,38,2,0,1
14,75,0,1.6804458602855448,3,1,64,47,3,2,3
14,76,0,1.5035623016228783,2,1,56,37,2,0,1
14,77,0,2.0160811302976067,1,1,36,33,1,0,0
14,78,0,1.340193405007085,3,1,54,53,3,2,3
14,79,0,1.5172759596771357,3,1,54,47,3,2,3
14,1,1,1.6690587147440965,3,1,59,56,3,2,3
14,2,1,1.7066675950864008,0,0,43,39,1,0,0
14,3,1,1.6669230062943825,0,0,50,32,2,0,1
14,4,1,1.5316002590025164,1,0,52,33,3,1,2
14,5,1,1.2383023285256058,3,1,47,47,3,1,2
14,6,1,1.4428057140175952,2,1,50,30,2,0,1
14,7,1,1.9115385941331624,3,1,56,43,3,2,3
14,8,1,1.6509968402988306,2,1,44,36,2,0,1
14,9,1,1.478628067585305,3,1,58,39,3,1,2
14,10,1,1.3461967357143294,2,1,51,43,2,0,1
14,11,1,1.6572264735023057,1,1,44,31,1,0,0
14,12,1,1.3382621538603416,1,1,38,29,1,0,0
14,13,1,1.0835162014482194,3,1,54,48,3,2,3
14,14,1,1.5688592750066164,3,1,53,52,3,2,3
14,15,1,1.1397778003065469,3,1,58,57,3,2,3
14,16,1,0.9681978436747158,1,1,42,42,1,0,0
14,17,1,1.251665098250669,3,1,51,40,3,1,2
14,18,1,1.2333636093972018,3,1,54,45,3,1,2
14,19,1,1.4434071393479826,3,1,61,35,3,1,2
14,20,1,0.994012029190344,3,1,49,48,3,2,3
14,21,1,1.4689636199109373,2,1,52,41,2,0,1
14,22,1,1.1998735709748871,2,1,47,33,2,0,1
14,23,1,1.13828038093925,3,1,57,32,3,1,2
14,24,1,1.0557509675873007,3,1,51,46,3,1,2
14,25,1,1.0626779401482054,3,1,46,45,3,2,3
14,26,1,1.094194061044618,2,1,54,33,2,0,1
14,27,1,1.6795713701067143,1,1,34,38,1,0,0
14,28,1,1.2240568766774231,3,1,55,50,3,1,2
14,29,1,1.3533353335333231,1,1,30,36,1,0,0
14,30,1,1.114424070392488,0,0,41,28,1,0,0
14,31,1,1.2012487938209233,3,1,59,53,3,2,3
14,32,1,1.4053180062037427,3,1,53,35,3,1,2
14,33,1,1.019463721117063,3,1,53,45,3,1,2
14,34,1,1.0844255073971,3,1,54,37,3,1,2
14,35,1,0.9983401070494438,3,1,60,45,3,2,3
14,36,1,1.5799634570958003,2,1,51,35,2,0,1
14,37,1,1.1938313285263575,3,1,52,49,3,2,3
14,38,1,1.5902484446396556,2,1,47,40,2,0,1
14,39,1,1.106613391713836,3,1,50,50,3,2,3
14,40,1,1.1769548968550223,3,1,62,40,3,2,3
14,41,1,1.0147502804884423,3,1,56,53,3,2,3
14,42,1,0.9113286755291484,3,1,54,43,3,1,2
14,43,1,1.036943626104403,3,1,48,44,3,1,2
14,44,1,1.2330151103833489,3,1,57,36,3,1,2
14,45,1,1.6437210273925302,1,1,43,38,1,0,0
14,46,1,1.3634841299826803,1,1,36,32,1,0,0
14,47,1,1.6334718796115342,2,1,55,39,2,0,1
14,48,1,1.257478648889446,2,1,42,34,2,0,1
14,49,1,1.143326960682316,3,1,49,56,3,2,3
14,50,1,1.6920917347706563,1,1,40,37,1,0,0
14,51,1,1.3455823398035136,3,1,55,41,3,1,2
14,52,1,0.9512784042908606,3,1,50,42,3,1,2
14,53,1,1.505985410827634,2,1,48,36,2,0,1
14,54,1,1.820806312713103,1,1,37,35,1,0,0
14,55,1,1.2334325582723975,1,1,39,46,1,0,0
14,56,1,1.3124278298146237,2,1,49,34,2,0,1
14,57,1,1.7496005573248112,1,1,41,37,1,0,0
14,58,1,1.056388232680547,3,1,60,46,3,1,2
14,59,1,1.5401949751285429,2,1,51,31,2,0,1
14,60,1,1.749287898073817,2,1,49,42,2,0,1
14,61,1,1.3823160473039025,1,1,37,40,1,0,0
14,62,1,1.1070055811032944,3,1,57,53,3,2,3
14,63,1,1.611747864206336,0,0,40,35,1,0,0
14,64,1,1.0794410499074731,0,0,39,36,1,0,0
14,65,1,1.132249061083712,3,1,48,54,3,2,3
14,66,1,1.0389305142125522,3,1,64,50,3,2,3
14,67,1,1.4038929490216103,2,1,44,37,2,0,1
14,68,1,1.1604767985336366,3,1,52,42,3,1,2
14,69,1,1.6698966825006207,2,1,58,44,2,0,1
14,70,1,1.569506097366684,1,1,38,26,1,0,0
14,71,1,1.1405058594591535,3,1,51,46,3,2,3
14,72,1,0.9766096063540316,3,1,55,52,3,2,3
14,73,1,1.1086634260682329,3,1,44,55,3,2,3
14,74,1,1.5594426336847391,1,1,38,34,1,0,0
14,75,1,1.7251619359885808,2,1,46,41,2,0,1
14,76,1,1.3246601110622578,3,1,56,48,3,1,2
14,77,1,1.9881192897446447,1,1,34,33,1,0,0
14,78,1,1.8511168523000376,1,1,40,39,1,0,0
14,79,1,2.3028668054521404,2,1,60,30,2,0,1
14,80,1,1.7529193192349342,2,1,47,38,2,0,1
14,1,2,1.4087398500942072,2,1,55,32,2,0,1
14,2,2,2.2869655566246365,0,0,36,41,1,0,0
14,3,2,1.3430827724423575,0,0,41,38,1,0,0
14,4,2,2.012638806543692,1,0,49,42,3,1,2
14,5,2,1.1552738891641638,3,1,64,35,3,1,2
14,6,2,1.1565415927270806,2,0,56,50,3,2,3
14,7,2,1.2362253290175431,3,1,51,45,3,1,2
14,8,2,1.7989740953617002,3,1,52,50,3,2,3
14,9,2,1.6777315956842358,2,1,47,30,2,0,1
14,10,2,1.8690944179743385,1,1,38,37,1,0,0
14,11,2,1.6292042173499794,3,1,55,50,3,2,3
14,12,2,1.1827517222718598,3,1,49,44,3,1,2
14,13,2,1.374392046713183,2,1,48,32,2,0,1
14,14,2,1.3454973483694628,3,1,59,40,3,1,2
14,15,2,1.6888856121113351,3,1,60,58,3,2,3
14,16,2,1.8022488255646751,1,1,41,38,1,0,0
14,17,2,1.597251192695694,3,1,51,34,3,1,2
14,18,2,1.405536799413312,3,1,54,43,3,2,3
14,19,2,2.087397818280806,0,0,43,29,1,0,0
14,20,2,1.4096027350169609,2,1,47,33,2,0,1
14,21,2,1.5385272315616016,3,1,46,52,3,2,3
14,22,2,1.305445220288675,3,1,51,52,3,2,3
14,23,2,1.6181580615393614,1,1,40,42,1,0,0
14,24,2,1.2242074036748818,3,1,56,43,3,1,2
14,25,2,1.4120985477384238,2,1,47,41,2,0,1
14,26,2,1.253257066320657,3,1,53,60,3,2,3
14,27,2,1.464252568601296,2,1,49,34,2,0,1
14,28,2,1.285131584831106,3,1,61,35,3,1,2
14,29,2,1.3461366614483268,3,1,54,43,3,1,2
14,30,2,1.3788180865867616,2,1,53,46,2,0,1
14,31,2,1.705741222587676,3,1,59,45,3,2,3
14,32,2,1.1701548994496989,3,1,55,39,3,1,2
14,33,2,1.3837803575588623,2,1,46,35,2,0,1
14,34,2,1.3527004577590558,3,1,52,37,3,1,2
14,35,2,1.8557343788997969,0,0,50,28,1,0,0
14,36,2,1.7828451787154336,1,1,38,39,1,0,0
14,37,2,1.6613924191060505,2,0,55,56,3,2,3
14,38,2,1.3885115474004124,2,0,48,42,3,2,3
14,39,2,1.1852942973491736,3,1,57,42,3,1,2
14,40,2,0.9222229390179564,3,1,47,53,3,2,3
14,41,2,1.9024124255429344,2,0,60,54,3,2,3
14,42,2,2.258854213067025,1,1,36,38,1,0,0
14,43,2,1.1611915457760915,2,1,49,36,2,0,1
14,44,2,1.1709522488090442,3,1,50,42,3,1,2
14,45,2,1.3593277416475755,3,1,57,51,3,2,3
14,46,2,1.867072372766416,3,1,53,48,3,2,3
14,47,2,1.5560562882219529,0,0,46,26,1,0,0
14,48,2,1.4520728523366415,3,1,56,34,3,1,2
14,49,2,1.267169379054394,2,1,48,36,2,0,1
14,50,2,1.499032155776149,2,1,56,42,2,0,1
14,51,2,1.8308615844525773,1,1,32,31,1,0,0
14,52,2,1.5344630026138475,3,1,53,44,3,1,2
14,53,2,1.8078715721403569,1,1,30,37,1,0,0
14,54,2,1.1454705197484143,2,1,53,33,2,0,1
14,55,2,2.0675012893789244,1,1,48,39,1,0,0
14,56,2,1.4422565123404638,3,1,52,49,3,2,3
14,57,2,1.7178970456770912,3,1,58,40,3,2,3
14,58,2,1.7426411583128356,2,1,55,34,2,0,1
14,59,2,1.353560953364649,2,1,45,40,2,0,1
14,60,2,1.5775475158443442,3,1,57,51,3,2,3
14,61,2,1.273149157919761,3,1,44,45,3,1,2
14,62,2,1.835444977945372,1,1,37,36,1,0,0
14,63,2,1.5163888402494194,2,1,44,35,2,0,1
14,64,2,1.267849310528618,1,1,40,37,1,0,0
14,65,2,1.3961116248156031,3,1,62,39,3,1,2
14,66,2,1.805510926518764,1,1,38,39,1,0,0
14,67,2,1.1722738826774728,2,1,52,34,2,0,1
14,68,2,1.147427370724472,2,1,54,35,2,0,1
14,69,2,1.0581908020158153,3,1,48,40,3,1,2
14,70,2,1.0964089583012535,3,1,54,50,3,2,3
14,71,2,1.6646801198876346,0,0,47,40,1,0,0
14,72,2,1.1468068308531656,2,1,57,36,2,0,1
14,73,2,1.210607067532692,3,1,54,39,3,1,2
14,74,2,1.935967658198933,1,1,33,31,1,0,0
14,75,2,1.7223835011482151,3,1,50,46,3,2,3
14,76,2,1.228974091947748,2,1,51,43,2,0,1
14,77,2,1.2273374095093459,3,1,58,46,3,1,2
14,78,2,1.5074155879756292,2,1,44,30,2,0,1
14,79,2,1.5758729456574656,1,1,37,44,1,0,0
14,80,2,1.5884550912433042,1,1,41,33,1,0,0
15,1,0,2.6306575776097816,2,1,50,28,2,0,1
15,2,0,2.718299321051745,2,1,52,44,2,0,1
15,3,0,2.382882481584602,1,1,30,38,1,0,0
15,4,0,2.1672051219302366,3,1,64,45,3,1,2
15,5,0,2.748256889753065,0,0,48,26,2,0,1
15,6,0,2.285715797339435,3,1,44,55,3,2,3
15,7,0,3.4660735637407925,3,1,59,36,3,1,2
15,8,0,1.8128182731406923,2,0,51,50,3,2,3
15,9,0,2.22252930954528,3,1,54,44,3,1,2
15,10,0,2.573698397468433,1,1,41,46,1,0,0
15,11,0,2.138675014344699,1,1,37,33,1,0,0
15,12,0,2.218646287627962,3,1,56,38,3,1,2
15,13,0,2.451765501794398,1,1,41,34,1,0,0
15,14,0,3.0304449944487715,1,1,35,37,1,0,0
15,15,0,1.96547708160324,2,1,49,41,2,0,1
15,16,0,1.9303445396881216,3,1,54,41,3,1,2
15,17,0,2.1774502786483936,1,1,43,33,1,0,0
15,18,0,2.214982402496389,3,1,52,50,3,2,3
15,19,0,2.427792210541156,2,1,49,31,2,0,1
15,20,0,3.3122415884072325,1,1,37,40,1,0,0
15,21,0,2.6002702687019337,1,1,33,42,1,0,0
15,22,0,1.4411974425847802,3,1,50,48,3,1,2
15,23,0,1.302974696527599,3,1,58,40,3,1,2
15,24,0,1.8903425189873813,2,1,54,36,2,0,1
15,25,0,2.575755962176117,0,0,34,38,1,0,0
15,26,0,1.9920090166933733,2,1,43,35,2,0,1
15,27,0,3.042471917552576,0,0,38,35,1,0,0
15,28,0,1.379493029436162,3,1,48,46,3,2,3
15,29,0,1.3536608301865272,3,1,60,50,3,1,2
15,30,0,1.4740614750362508,3,1,52,39,3,1,2
15,31,0,2.1506121664606326,0,0,46,42,1,0,0
15,32,0,1.5832933118563233,3,1,55,51,3,2,3
15,33,0,1.0831726500910008,3,1,49,45,3,1,2
15,34,0,1.1090342041115946,3,1,60,39,3,1,2
15,35,0,1.0765623650668203,3,1,51,45,3,2,3
15,36,0,1.1067895880669312,3,1,54,36,3,1,2
15,37,0,1.2656286000128605,2,1,53,36,2,0,1
15,38,0,1.3472355484927905,3,1,57,50,3,2,3
15,39,0,1.8053696704455435,0,0,46,34,1,0,0
15,40,0,1.1809028776888226,3,1,52,42,3,1,2
15,41,0,1.9065582997718595,0,0,39,37,1,0,0
15,42,0,1.4706259427239274,3,1,61,47,3,1,2
15,43,0,1.2370053080940124,3,1,50,35,3,1,2
15,44,0,1.324731019835781,3,1,48,54,3,2,3
15,45,0,1.329765021878302,2,1,45,41,2,0,1
15,46,0,1.6199403551991054,0,0,43,35,1,0,0
15,47,0,1.636525118638929,0,0,57,37,2,0,1
15,48,0,1.0331558734969803,2,0,62,46,3,2,3
15,49,0,1.6746358045620582,2,1,60,31,2,0,1
15,50,0,1.392446334527449,2,0,47,47,3,2,3
15,51,0,1.8607505195959675,3,1,55,58,3,2,3
15,52,0,1.745854577143291,1,1,38,36,1,0,0
15,53,0,1.80903867559482,2,1,44,33,2,0,1
15,54,0,1.2625204075402507,3,1,57,32,3,1,2
15,55,0,1.5098237792090003,3,1,51,42,3,1,2
15,56,0,1.6875686295798005,1,1,40,43,1,0,0
15,57,0,1.2413085128491728,3,1,53,53,3,2,3
15,58,0,1.6731199377954908,3,1,56,49,3,2,3
15,59,0,1.1795744035944151,2,0,46,42,3,2,3
15,60,0,1.5689954899462464,2,1,51,34,2,0,1
15,61,0,2.2499470078100785,0,0,40,38,1,0,0
15,62,0,1.5697389166107314,2,1,48,32,2,0,1
15,63,0,1.7051500899242455,2,1,52,39,2,0,1
15,64,0,1.917019179930321,1,1,34,32,1,0,0
15,65,0,1.913204424924516,2,1,56,40,2,0,1
15,66,0,1.9940020691701648,3,1,58,47,3,2,3
15,67,0,1.5367974012151535,1,1,43,29,1,0,0
15,68,0,1.1670272866258529,3,1,59,52,3,2,3
15,69,0,1.959581551140218,2,1,44,39,2,0,1
15,70,0,1.6214920620941484,2,1,40,30,2,0,1
15,71,0,1.1757436058651365,3,1,53,37,3,1,2
15,72,0,1.5563879567616823,3,1,49,51,3,2,3
15,73,0,1.8095537494409653,1,1,44,30,1,0,0
15,74,0,1.173570328742244,3,1,57,40,3,1,2
15,75,0,1.576823656670058,2,1,48,36,2,0,1
15,76,0,1.07837860624295,3,1,56,55,3,2,3
15,77,0,1.263663878305124,3,1,54,53,3,2,3
15,78,0,1.3786478850743151,3,1,53,42,3,1,2
15,79,0,1.5903446011279812,3,1,55,47,3,2,3
15,1,1,1.8037244378820103,1,1,32,46,1,0,0
15,2,1,1.8488932397667668,0,0,41,31,1,0,0
15,3,1,1.570260817147755,2,1,43,43,2,0,1
15,4,1,1.8253879181902448,0,0,55,35,2,0,1
15,5,1,2.295639758239304,1,1,42,36,1,0,0
15,6,1,2.7196540779077623,2,1,58,41,2,0,1
15,7,1,2.000504833808918,1,0,52,35,3,1,2
15,8,1,2.074595595350729,0,0,40,33,1,0,0
15,9,1,1.960670749710516,2,0,57,45,3,2,3
15,10,1,2.647884050016728,2,1,51,38,2,0,1
15,11,1,2.3937608139058284,1,1,43,32,1,0,0
15,12,1,3.0504857702744625,1,1,47,40,1,0,0
15,13,1,2.429738500182794,2,1,47,29,2,0,1
15,14,1,1.282869749805286,3,1,52,44,3,2,3
15,15,1,1.1689097467051397,3,1,59,51,3,2,3
15,16,1,3.069984165490496,1,0,64,30,3,1,2
15,17,1,1.5714056532515317,3,1,48,46,3,2,3
15,18,1,1.4792845764222875,3,1,48,55,3,2,3
15,19,1,1.6118848596615862,2,1,50,41,2,0,1
15,20,1,2.933559569877616,3,1,55,47,3,2,3
15,21,1,1.9929159426110343,2,0,53,53,3,2,3
15,22,1,1.951558141051464,3,1,60,34,3,1,2
15,23,1,1.7902587896205655,3,1,58,50,3,1,2
15,24,1,1.5359744435991158,3,1,54,33,3,1,2
15,25,1,2.1465936347249226,2,1,42,34,2,0,1
15,26,1,2.0270493982789053,3,1,60,50,3,2,3
15,27,1,1.5654039677410765,3,1,52,48,3,1,2
15,28,1,2.535973419595394,3,1,55,52,3,2,3
15,29,1,1.9341067291716167,3,1,50,40,3,1,2
15,30,1,2.302749415720428,3,1,59,54,3,2,3
15,31,1,1.5041173480904035,3,1,50,42,3,1,2
15,32,1,2.321922860437553,1,1,45,42,1,0,0
15,33,1,1.8373605691003831,2,1,40,33,2,0,1
15,34,1,1.38154854613731,3,1,54,48,3,2,3
15,35,1,1.4901758794576383,3,1,56,54,3,2,3
15,36,1,2.5554059372416305,2,1,49,38,2,0,1
15,37,1,1.4336815969809322,3,1,49,57,3,2,3
15,38,1,1.3604523638605317,2,1,48,39,2,0,1
15,39,1,1.5861868048932593,3,1,54,52,3,2,3
15,40,1,1.5335076187584489,2,1,60,32,2,0,1
15,41,1,1.4470441622061117,3,1,56,37,3,1,2
15,42,1,1.8221445572326047,2,1,46,37,2,0,1
15,43,1,1.2655924185492042,2,1,48,30,2,0,1
15,44,1,1.9056732192657364,1,1,37,33,1,0,0
15,45,1,1.2017847018632892,3,1,49,43,3,1,2
15,46,1,2.0355517007501485,1,1,41,37,1,0,0
15,47,1,1.2086673718640668,2,1,51,36,2,0,1
15,48,1,1.4587522788351637,2,1,47,26,2,0,1
15,49,1,1.4073346652212422,1,1,38,36,1,0,0
15,50,1,1.1734525683214088,1,1,44,34,1,0,0
15,51,1,1.6630096082262753,1,1,36,35,1,0,0
15,52,1,1.8416880086106169,3,1,54,46,3,1,2
15,53,1,2.3821332522320517,1,1,36,42,1,0,0
15,54,1,1.839902828877712,3,1,47,53,3,2,3
15,55,1,1.365181212810057,1,1,38,36,1,0,0
15,56,1,1.981219772692384,3,1,51,45,3,1,2
15,57,1,1.805704860978949,1,1,40,39,1,0,0
15,58,1,1.5418972808265607,3,1,56,35,3,1,2
15,59,1,1.314908093964732,2,1,56,40,2,0,1
15,60,1,1.3896989326813127,3,1,55,42,3,1,2
15,61,1,2.449831158861344,2,1,44,35,2,0,1
15,62,1,1.345200853199458,2,0,44,50,3,2,3
15,63,1,1.265001568432126,3,1,51,39,3,1,2
